1706,22/11/20,26/11/20,Standard Class,IM-15070,OFF-BI-10003638,8,12
1707,30/10/22,05/11/22,Standard Class,JK-15205,OFF-LA-10003077,26,44
1708,30/10/22,05/11/22,Standard Class,JK-15205,TEC-PH-10003505,89,148
1709,30/10/22,05/11/22,Standard Class,JK-15205,OFF-PA-10003424,4,7
1710,30/10/22,05/11/22,Standard Class,JK-15205,FUR-CH-10003061,50,72
1711,30/10/22,05/11/22,Standard Class,JK-15205,OFF-AR-10003514,16,20
1712,30/10/22,05/11/22,Standard Class,JK-15205,OFF-AP-10002684,851,1702
1713,30/01/20,04/02/20,Standard Class,JP-15520,OFF-PA-10004405,10,14
1714,08/09/22,13/09/22,Second Class,MM-18055,FUR-TA-10004289,536,766
1715,07/10/22,13/10/22,Standard Class,DC-13285,FUR-BO-10003965,215,308
1716,30/04/21,04/05/21,Standard Class,JL-15835,OFF-BI-10003314,7,8
1717,19/05/21,24/05/21,Standard Class,BN-11515,OFF-AP-10001563,194,243
1718,19/05/21,24/05/21,Standard Class,BN-11515,OFF-ST-10004123,318,455
1719,19/05/21,24/05/21,Standard Class,BN-11515,FUR-FU-10002088,18,36
1720,19/05/21,24/05/21,Standard Class,BN-11515,FUR-FU-10000010,20,40
1721,19/05/21,24/05/21,Standard Class,BN-11515,OFF-BI-10002824,43,48
1722,20/12/20,25/12/20,Standard Class,KD-16345,TEC-PH-10001061,128,160
1723,20/12/20,25/12/20,Standard Class,KD-16345,TEC-AC-10000736,230,256
1724,20/12/20,25/12/20,Standard Class,KD-16345,FUR-BO-10003966,323,359
1725,19/12/20,20/12/20,First Class,JK-15370,OFF-AP-10000828,217,434
1726,19/12/20,20/12/20,First Class,JK-15370,OFF-AP-10002906,3,4
1727,19/12/20,20/12/20,First Class,JK-15370,OFF-AP-10003860,53,89
1728,29/04/22,04/05/22,Second Class,FM-14215,FUR-TA-10001307,524,1048
1729,07/02/21,07/02/21,Same Day,CA-12265,TEC-AC-10003063,70,100
1730,07/02/21,07/02/21,Same Day,CA-12265,OFF-LA-10001045,6,8
1731,28/09/19,03/10/19,Standard Class,KD-16495,OFF-PA-10001457,48,96
1732,28/09/19,03/10/19,Standard Class,KD-16495,OFF-PA-10001804,5,11
1733,10/07/21,14/07/21,Standard Class,LH-17155,OFF-ST-10000689,169,338
1734,10/07/21,14/07/21,Standard Class,LH-17155,OFF-AR-10002135,108,154
1735,29/07/22,01/08/22,Second Class,AG-10675,OFF-AP-10002082,31,35
1736,29/07/22,01/08/22,Second Class,AG-10675,TEC-PH-10003442,15,22
1737,29/07/22,01/08/22,Second Class,AG-10675,OFF-AR-10002833,3,4
1738,03/09/20,09/09/20,Standard Class,DB-13120,OFF-ST-10001325,28,31
1739,03/09/20,09/09/20,Standard Class,DB-13120,TEC-AC-10003038,9,18
1740,03/09/20,09/09/20,Standard Class,DB-13120,TEC-AC-10003590,117,129
1741,09/08/19,16/08/19,Standard Class,ED-13885,OFF-LA-10000262,17,21
1742,30/10/22,03/11/22,Standard Class,MC-18100,OFF-PA-10004355,15,21
1743,30/10/22,03/11/22,Standard Class,MC-18100,FUR-FU-10004415,5,7
1744,30/10/22,03/11/22,Standard Class,MC-18100,OFF-ST-10002486,9,11
1745,30/10/22,03/11/22,Standard Class,MC-18100,TEC-AC-10001142,354,442
1746,06/06/19,09/06/19,First Class,BM-11785,OFF-AR-10002656,7,13
1747,13/08/21,17/08/21,Second Class,EM-14065,OFF-BI-10000138,8,11
1748,13/08/21,17/08/21,Second Class,EM-14065,OFF-PA-10004947,8,10
1749,25/04/19,29/04/19,Standard Class,DA-13450,OFF-PA-10003543,6,10
1750,25/04/19,29/04/19,Standard Class,DA-13450,OFF-AR-10002221,4,6
1751,22/11/20,27/11/20,Standard Class,MO-17800,FUR-TA-10004607,103,207
1752,14/10/22,17/10/22,First Class,JW-15955,FUR-FU-10001918,7,9
1753,02/12/22,05/12/22,First Class,VW-21775,OFF-ST-10004340,504,560
1754,02/12/22,05/12/22,First Class,VW-21775,OFF-PA-10004475,77,110
1755,02/12/22,05/12/22,First Class,VW-21775,OFF-PA-10003893,5,9
1756,08/12/20,11/12/20,Second Class,TT-21460,OFF-PA-10000100,180,361
1757,08/12/20,11/12/20,Second Class,TT-21460,TEC-PH-10001817,1031,1718
1758,13/07/20,15/07/20,First Class,SL-20155,OFF-BI-10001765,25,42
1759,11/05/19,17/05/19,Standard Class,RM-19375,TEC-AC-10001013,37,47
1760,05/01/19,12/01/19,Standard Class,MB-18085,OFF-AR-10003478,10,20
1761,05/09/20,09/09/20,Standard Class,AG-10900,FUR-BO-10000330,288,411
1762,05/09/20,09/09/20,Standard Class,AG-10900,OFF-BI-10001900,14,29
1763,05/09/20,09/09/20,Standard Class,AG-10900,FUR-BO-10003159,147,293
1764,04/08/21,08/08/21,Standard Class,ML-17755,OFF-SU-10002573,32,35
1765,04/08/21,08/08/21,Standard Class,ML-17755,OFF-LA-10004484,2,4
1766,04/08/21,08/08/21,Standard Class,ML-17755,FUR-FU-10001591,88,110
1767,04/08/21,08/08/21,Standard Class,ML-17755,OFF-LA-10002034,6,10
1768,22/03/19,26/03/19,Standard Class,CC-12685,OFF-BI-10004410,7,8
1769,22/03/19,26/03/19,Standard Class,CC-12685,OFF-BI-10002735,26,51
1770,02/03/22,08/03/22,Standard Class,SC-20770,OFF-SU-10001935,6,7
1771,02/03/22,08/03/22,Standard Class,SC-20770,OFF-BI-10003291,11,12
1772,27/11/21,29/11/21,Second Class,GG-14650,OFF-ST-10004337,69,98
1773,27/11/21,29/11/21,Second Class,GG-14650,TEC-AC-10001266,44,62
1774,28/04/19,03/05/19,Standard Class,MY-18295,OFF-BI-10001628,10,21
1775,28/04/19,03/05/19,Standard Class,MY-18295,OFF-ST-10000877,398,498
1776,28/04/19,03/05/19,Standard Class,MY-18295,OFF-AR-10004752,3,5
1777,28/04/19,03/05/19,Standard Class,MY-18295,OFF-LA-10000452,2,3
1778,24/11/20,28/11/20,Standard Class,DP-13000,OFF-PA-10000675,221,369
1779,24/11/20,28/11/20,Standard Class,DP-13000,OFF-AR-10003045,10,15
1780,11/11/21,16/11/21,Standard Class,BD-11770,TEC-AC-10003447,42,60
1781,11/11/21,16/11/21,Standard Class,BD-11770,OFF-ST-10002276,75,83
1782,09/07/20,13/07/20,Standard Class,CB-12535,OFF-PA-10001609,5,7
1783,09/07/20,13/07/20,Standard Class,CB-12535,OFF-BI-10001597,98,123
1784,22/09/22,26/09/22,Standard Class,JE-15610,OFF-PA-10004475,154,220
1785,22/09/22,26/09/22,Standard Class,JE-15610,TEC-AC-10004510,49,98
1786,22/09/22,26/09/22,Standard Class,JE-15610,OFF-BI-10002976,30,33
1787,22/09/22,26/09/22,Standard Class,JE-15610,TEC-PH-10001615,52,87
1788,15/02/20,19/02/20,Standard Class,RP-19855,TEC-PH-10001819,108,135
1789,15/02/20,19/02/20,Standard Class,RP-19855,TEC-PH-10000560,490,700
1790,15/02/20,19/02/20,Standard Class,RP-19855,TEC-AC-10004568,84,140
1791,30/09/19,04/10/19,Standard Class,RA-19915,OFF-PA-10004092,34,49
1792,01/12/19,03/12/19,First Class,RP-19390,FUR-CH-10001854,1404,2808
1793,01/12/19,03/12/19,First Class,RP-19390,OFF-AR-10000475,23,47
1794,08/12/19,13/12/19,Standard Class,TB-21175,OFF-ST-10000777,48,60
1795,05/09/21,10/09/21,Standard Class,BE-11455,OFF-AR-10004022,65,108
1796,27/08/22,30/08/22,First Class,MR-17545,OFF-ST-10002352,57,64
1797,27/08/22,30/08/22,First Class,MR-17545,TEC-PH-10000455,244,348
1798,27/08/22,30/08/22,First Class,MR-17545,OFF-BI-10003910,26,37
1799,07/07/21,11/07/21,Standard Class,RM-19375,FUR-FU-10003039,129,216
1800,08/08/21,10/08/21,Second Class,JF-15565,OFF-FA-10000585,6,11
1801,08/08/21,10/08/21,Second Class,JF-15565,OFF-PA-10001994,49,54
1802,13/11/21,19/11/21,Standard Class,AS-10135,FUR-FU-10004270,2,4
1803,22/09/22,26/09/22,Second Class,JA-15970,OFF-BI-10002498,4,6
1804,22/09/22,26/09/22,Second Class,JA-15970,OFF-SU-10002881,2332,4664
1805,22/09/22,26/09/22,Second Class,JA-15970,TEC-AC-10002926,56,80
1806,25/12/21,28/12/21,First Class,GK-14620,TEC-PH-10002200,1288,2576
1807,25/12/21,28/12/21,First Class,GK-14620,OFF-PA-10002005,32,45
1808,25/12/21,28/12/21,First Class,GK-14620,TEC-AC-10001465,178,254
1809,11/02/21,13/02/21,First Class,PB-19210,TEC-PH-10004897,35,70
1810,23/10/21,29/10/21,Standard Class,HK-14890,FUR-FU-10001196,8,16
1811,23/10/21,29/10/21,Standard Class,HK-14890,OFF-PA-10000595,44,55
1812,09/06/19,11/06/19,Second Class,FO-14305,FUR-TA-10004534,1009,1441
1813,20/11/22,26/11/22,Standard Class,BT-11680,FUR-FU-10001861,54,78
1814,20/11/22,26/11/22,Standard Class,BT-11680,FUR-FU-10000206,3,5
1815,14/09/20,18/09/20,Standard Class,SP-20620,FUR-TA-10002607,136,170
1816,04/06/20,04/06/20,Same Day,LL-16840,OFF-LA-10000443,5,7
1817,04/06/20,04/06/20,Same Day,LL-16840,OFF-AR-10004685,7,9
1818,13/12/20,15/12/20,Second Class,MC-17575,OFF-LA-10001771,9,10
1819,25/05/19,29/05/19,Standard Class,JL-15235,OFF-AP-10001394,53,76
1820,25/05/19,29/05/19,Standard Class,JL-15235,FUR-FU-10002553,18,29
1821,16/02/21,20/02/21,Standard Class,EA-14035,OFF-AP-10004233,46,92
1822,16/02/21,20/02/21,Standard Class,EA-14035,OFF-FA-10000304,4,7
1823,16/02/21,20/02/21,Standard Class,EA-14035,FUR-CH-10004754,44,63
1824,16/02/21,20/02/21,Standard Class,EA-14035,OFF-PA-10000809,3,5
1825,22/12/21,28/12/21,Standard Class,SA-20830,OFF-BI-10003694,25,31
1826,22/12/21,28/12/21,Standard Class,SA-20830,FUR-FU-10001935,8,12
1827,22/12/21,28/12/21,Standard Class,SA-20830,FUR-FU-10002878,16,23
1828,08/02/21,11/02/21,Second Class,CH-12070,TEC-PH-10002624,564,1128
1829,13/07/20,15/07/20,Second Class,ND-18460,OFF-PA-10000019,19,39
1830,18/05/19,24/05/19,Standard Class,BS-11755,TEC-PH-10002885,624,780
1831,21/10/22,21/10/22,Same Day,SL-20155,TEC-PH-10000895,1152,1440
1832,21/10/22,21/10/22,Same Day,SL-20155,FUR-TA-10002356,210,262
1833,05/11/20,09/11/20,Standard Class,GB-14530,FUR-CH-10001270,166,207
1834,01/08/22,07/08/22,Standard Class,AS-10045,TEC-MA-10000488,720,1440
1835,01/08/22,07/08/22,Standard Class,AS-10045,OFF-PA-10003729,33,36
1836,21/06/19,24/06/19,First Class,RM-19375,OFF-AR-10003056,17,21
1837,19/02/22,21/02/22,Second Class,NH-18610,OFF-AP-10002518,748,1246
1838,01/08/19,05/08/19,Standard Class,BF-10975,OFF-LA-10000240,14,18
1839,01/08/19,05/08/19,Standard Class,BF-10975,FUR-FU-10000629,40,44
1840,01/08/19,05/08/19,Standard Class,BF-10975,OFF-AP-10001005,31,63
1841,01/08/19,05/08/19,Standard Class,BF-10975,OFF-PA-10002377,47,78
1842,18/07/21,23/07/21,Standard Class,KH-16330,FUR-CH-10000988,113,141
1843,09/02/20,11/02/20,Second Class,FA-14230,OFF-LA-10001074,32,40
1844,09/02/20,11/02/20,Second Class,FA-14230,FUR-FU-10001986,37,41
1845,29/07/22,02/08/22,Standard Class,GW-14605,TEC-AC-10003027,72,91
1846,12/01/22,17/01/22,Second Class,DA-13450,OFF-PA-10001804,24,40
1847,12/01/22,17/01/22,Second Class,DA-13450,FUR-FU-10004973,26,38
1848,10/09/22,10/09/22,Same Day,FH-14275,FUR-CH-10002602,217,362
1849,10/09/22,10/09/22,Same Day,FH-14275,OFF-BI-10004140,6,7
1850,20/07/20,25/07/20,Second Class,RK-19300,OFF-ST-10000464,28,35
1851,20/07/20,25/07/20,Second Class,RK-19300,TEC-AC-10002253,665,831
1852,20/07/20,25/07/20,Second Class,RK-19300,OFF-PA-10000528,13,26
1853,20/07/20,25/07/20,Second Class,RK-19300,OFF-EN-10000483,64,107
1854,20/07/20,25/07/20,Second Class,RK-19300,OFF-PA-10003129,49,98
1855,20/07/20,25/07/20,Second Class,RK-19300,OFF-ST-10003442,71,141
1856,13/06/19,17/06/19,Standard Class,FM-14215,OFF-AR-10003631,12,15
1857,12/05/22,15/05/22,Second Class,AC-10420,OFF-ST-10000563,64,128
1858,12/05/22,15/05/22,Second Class,AC-10420,OFF-BI-10002133,27,34
1859,03/09/20,05/09/20,First Class,JB-15400,OFF-AP-10002311,110,138
1860,03/09/20,05/09/20,First Class,JB-15400,TEC-PH-10004959,50,100
1861,26/03/22,27/03/22,First Class,GM-14440,FUR-BO-10001918,129,258
1862,26/03/22,27/03/22,First Class,GM-14440,TEC-PH-10004896,60,120
1863,12/11/19,12/11/19,Same Day,RF-19840,OFF-ST-10001328,25,50
1864,13/10/21,17/10/21,Standard Class,NC-18625,FUR-TA-10004575,364,727
1865,13/10/21,17/10/21,Standard Class,NC-18625,FUR-FU-10001617,15,25
1866,12/11/22,12/11/22,Same Day,NG-18355,TEC-PH-10002824,297,371
1867,15/04/22,18/04/22,First Class,AH-10075,FUR-FU-10004460,138,196
1868,25/06/20,01/07/20,Standard Class,CH-12070,OFF-PA-10003309,16,31
1869,25/06/20,01/07/20,Standard Class,CH-12070,OFF-ST-10002554,70,78
1870,26/08/21,29/08/21,Second Class,CC-12145,OFF-PA-10000019,5,6
1871,21/07/19,25/07/19,Standard Class,ME-18010,OFF-AR-10002067,60,99
1872,21/07/19,25/07/19,Standard Class,ME-18010,FUR-CH-10001215,721,802
1873,21/07/19,25/07/19,Standard Class,ME-18010,FUR-TA-10004175,164,273
1874,21/11/22,25/11/22,Standard Class,BP-11230,FUR-TA-10004767,64,71
1875,04/06/19,09/06/19,Standard Class,MP-17470,OFF-PA-10001685,13,16
1876,10/03/21,16/03/21,Standard Class,CJ-12010,FUR-BO-10003272,124,177
1877,25/03/22,29/03/22,Standard Class,JC-15775,TEC-PH-10000984,329,470
1878,29/12/22,02/01/23,Standard Class,JG-15160,FUR-CH-10002880,276,394
1879,29/12/22,02/01/23,Standard Class,JG-15160,TEC-PH-10002563,151,302
1880,28/03/22,02/04/22,Standard Class,CK-12760,OFF-BI-10001191,41,69
1881,05/03/20,05/03/20,Same Day,LF-17185,OFF-EN-10002621,26,29
1882,05/03/20,05/03/20,Same Day,LF-17185,FUR-CH-10001146,192,384
1883,05/03/20,05/03/20,Same Day,LF-17185,OFF-ST-10000689,507,563
1884,13/11/21,17/11/21,Standard Class,CC-12430,OFF-PA-10001289,195,217
1885,19/01/22,23/01/22,Second Class,DL-12865,OFF-LA-10003714,3,6
1886,22/04/21,26/04/21,Second Class,PG-18895,FUR-FU-10001889,19,32
1887,13/05/19,15/05/19,First Class,EH-14005,OFF-FA-10002815,5,7
1888,13/05/19,15/05/19,First Class,EH-14005,OFF-BI-10004519,319,398
1889,21/10/19,22/10/19,First Class,TB-21520,OFF-AP-10004708,61,122
1890,21/10/19,22/10/19,First Class,TB-21520,FUR-TA-10000617,205,410
1891,14/03/19,18/03/19,Standard Class,DK-13225,OFF-PA-10001204,6,11
1892,14/03/19,18/03/19,Standard Class,DK-13225,OFF-AR-10003723,2,3
1893,22/12/22,24/12/22,Second Class,JP-15520,OFF-EN-10002621,5,8
1894,24/11/21,29/11/21,Standard Class,CD-11980,OFF-PA-10000241,22,25
1895,02/12/22,05/12/22,First Class,AS-10090,OFF-AR-10001446,21,35
1896,31/12/20,04/01/21,Standard Class,JO-15280,OFF-BI-10004632,244,488
1897,03/10/22,06/10/22,First Class,AC-10450,OFF-BI-10001359,897,1794
1898,29/08/19,02/09/19,Second Class,RA-19945,OFF-EN-10001749,18,30
1899,29/08/19,02/09/19,Second Class,RA-19945,OFF-BI-10004390,253,505
1900,29/08/19,02/09/19,Second Class,RA-19945,FUR-TA-10001857,104,174
1901,29/06/21,03/07/21,Second Class,Co-12640,OFF-ST-10000563,134,192
1902,20/08/21,23/08/21,First Class,DW-13480,TEC-PH-10004924,7,15
1903,21/10/22,22/10/22,First Class,DK-12835,OFF-PA-10003953,3,5
1904,21/10/22,22/10/22,First Class,DK-12835,FUR-CH-10000155,431,478
1905,21/10/22,22/10/22,First Class,DK-12835,TEC-AC-10003116,26,28
1906,21/10/22,24/10/22,First Class,MD-17860,OFF-ST-10002743,636,909
1907,17/05/21,21/05/21,Standard Class,RP-19855,OFF-BI-10001757,1,3
1908,17/05/21,21/05/21,Standard Class,RP-19855,OFF-BI-10000069,16,27
1909,03/02/20,04/02/20,First Class,RW-19540,FUR-FU-10004093,123,137
1910,18/12/22,23/12/22,Standard Class,DB-13660,FUR-FU-10001037,15,19
1911,15/11/21,22/11/21,Standard Class,SC-20770,TEC-AC-10003832,80,99
1912,03/07/22,06/07/22,Second Class,FH-14275,OFF-PA-10001878,192,274
1913,03/07/22,06/07/22,Second Class,FH-14275,TEC-MA-10003674,478,597
1914,15/01/19,17/01/19,First Class,EH-13990,TEC-AC-10003628,105,150
1915,30/04/22,05/05/22,Standard Class,AS-10630,OFF-LA-10003190,2,5
1916,30/04/22,05/05/22,Standard Class,AS-10630,OFF-AR-10002280,8,16
1917,30/04/22,05/05/22,Standard Class,AS-10630,OFF-LA-10001569,11,12
1918,08/11/20,14/11/20,Standard Class,HA-14905,OFF-AR-10001573,10,12
1919,30/10/20,01/11/20,Second Class,CH-12070,TEC-PH-10001809,240,300
1920,17/08/22,19/08/22,First Class,EH-13765,OFF-BI-10003091,717,896
1921,17/08/22,19/08/22,First Class,EH-13765,FUR-CH-10003981,231,463
1922,03/10/20,09/10/20,Standard Class,MZ-17515,OFF-ST-10002562,14,15
1923,08/07/21,10/07/21,Second Class,SC-20230,TEC-PH-10004345,518,864
1924,08/07/21,10/07/21,Second Class,SC-20230,OFF-AR-10000588,43,48
1925,05/12/22,07/12/22,Second Class,NP-18325,OFF-PA-10003039,74,93
1926,09/03/22,13/03/22,Standard Class,LW-16990,TEC-AC-10001908,140,200
1927,09/06/21,15/06/21,Standard Class,GM-14680,TEC-PH-10001198,124,177
1928,28/11/22,01/12/22,First Class,RH-19495,OFF-PA-10004071,62,89
1929,16/03/22,18/03/22,Second Class,VM-21685,OFF-PA-10001972,6,6
1930,16/03/22,18/03/22,Second Class,VM-21685,OFF-ST-10004180,42,47
1931,16/03/22,18/03/22,Second Class,VM-21685,TEC-PH-10004165,330,660
1932,27/11/21,29/11/21,Second Class,CC-12670,TEC-PH-10002483,136,272
1933,06/08/22,10/08/22,Second Class,SV-20365,FUR-BO-10000468,131,146
1934,06/08/22,10/08/22,Second Class,SV-20365,FUR-FU-10001706,9,15
1935,27/11/22,03/12/22,Standard Class,LW-16990,OFF-PA-10003129,147,245
1936,27/11/22,03/12/22,Standard Class,LW-16990,TEC-AC-10001284,150,166
1937,25/05/20,27/05/20,Second Class,NP-18685,FUR-FU-10002268,9,15
1938,08/07/21,12/07/21,Standard Class,JE-15715,OFF-BI-10002082,10,20
1939,08/07/21,12/07/21,Standard Class,JE-15715,OFF-ST-10001505,30,33
1940,08/07/21,12/07/21,Standard Class,JE-15715,OFF-BI-10001634,4,9
1941,08/07/21,12/07/21,Standard Class,JE-15715,FUR-CH-10004287,530,663
1942,29/08/22,01/09/22,First Class,CP-12085,OFF-LA-10004544,43,47
1943,29/08/22,01/09/22,First Class,CP-12085,OFF-ST-10004507,22,27
1944,29/08/22,01/09/22,First Class,CP-12085,OFF-BI-10002012,2,3
1945,20/06/21,26/06/21,Standard Class,EA-14035,TEC-AC-10001109,67,96
1946,20/06/21,26/06/21,Standard Class,EA-14035,OFF-PA-10000809,8,10
1947,02/09/22,06/09/22,Standard Class,AC-10615,OFF-AR-10000658,16,23
1948,02/09/22,06/09/22,Standard Class,AC-10615,FUR-FU-10001196,7,12
1949,02/09/22,06/09/22,Standard Class,AC-10615,FUR-TA-10001889,127,255
1950,02/09/22,06/09/22,Standard Class,AC-10615,OFF-AP-10000358,8,13
1951,02/09/22,06/09/22,Standard Class,AC-10615,OFF-BI-10004970,19,26
1952,02/09/22,06/09/22,Standard Class,AC-10615,TEC-PH-10003885,139,198
1953,02/09/22,06/09/22,Standard Class,AC-10615,OFF-LA-10001641,9,19
1954,02/09/22,06/09/22,Standard Class,AC-10615,FUR-CH-10003379,898,1282
1955,02/09/22,06/09/22,Standard Class,AC-10615,OFF-AR-10004582,4,5
1956,02/09/22,06/09/22,Standard Class,AC-10615,TEC-AC-10002842,190,238
1957,02/09/22,06/09/22,Standard Class,AC-10615,TEC-AC-10000109,118,168
1958,02/09/22,06/09/22,Standard Class,AC-10615,OFF-PA-10003893,14,17
1959,10/09/22,15/09/22,Second Class,RW-19690,OFF-BI-10003669,10,16
1960,10/09/22,15/09/22,Second Class,RW-19690,OFF-AP-10004785,24,34
1961,10/09/22,15/09/22,Second Class,RW-19690,TEC-AC-10003023,208,297
1962,10/09/22,15/09/22,Second Class,RW-19690,TEC-AC-10002217,79,113
1963,10/09/22,15/09/22,Second Class,RW-19690,OFF-BI-10002954,11,14
1964,10/09/22,15/09/22,Second Class,RW-19690,OFF-PA-10002586,15,25
1965,10/09/22,15/09/22,Second Class,RW-19690,OFF-ST-10000025,229,286
1966,10/09/22,15/09/22,Second Class,RW-19690,OFF-AP-10003281,12,24
1967,21/12/22,28/12/22,Standard Class,DB-13210,TEC-PH-10002103,169,282
1968,21/12/22,28/12/22,Standard Class,DB-13210,OFF-SU-10000898,35,70
1969,21/12/22,28/12/22,Standard Class,DB-13210,OFF-PA-10001144,117,166
1970,23/09/22,29/09/22,Standard Class,BD-11320,TEC-AC-10004659,0,
1971,06/05/22,11/05/22,Standard Class,ML-17755,OFF-AR-10004752,3,6
1972,06/05/22,11/05/22,Standard Class,ML-17755,TEC-AC-10004659,0,
1973,14/12/19,19/12/19,Standard Class,JD-16015,OFF-BI-10001249,5,5
1974,14/12/19,19/12/19,Standard Class,JD-16015,OFF-FA-10003059,2,3
1975,14/12/19,19/12/19,Standard Class,JD-16015,TEC-AC-10002718,25,35
1976,18/10/19,20/10/19,Second Class,AS-10225,OFF-ST-10001522,193,276
1977,18/10/19,20/10/19,Second Class,AS-10225,TEC-PH-10002352,837,1395
1978,18/10/19,20/10/19,Second Class,AS-10225,FUR-CH-10003774,437,546
1979,08/05/20,12/05/20,Standard Class,AA-10375,OFF-AR-10000127,3,5
1980,14/04/21,14/04/21,Same Day,KT-16465,FUR-CH-10004086,653,934
1981,14/04/21,14/04/21,Same Day,KT-16465,OFF-ST-10001228,26,43
1982,14/12/20,16/12/20,Second Class,MM-18280,OFF-BI-10004187,3,4
1983,03/12/19,09/12/19,Standard Class,NG-18430,TEC-PH-10003811,240,480
1984,25/11/19,27/11/19,Second Class,LW-16825,OFF-AP-10000240,289,321
1985,25/11/19,27/11/19,Second Class,LW-16825,FUR-FU-10001940,21,24
1986,25/11/19,27/11/19,Second Class,LW-16825,OFF-PA-10000575,13,27
1987,25/07/21,27/07/21,First Class,CB-12415,TEC-CO-10001449,1152,1440
1988,09/11/20,13/11/20,Standard Class,AS-10090,OFF-BI-10002393,14,17
1989,09/11/20,13/11/20,Standard Class,AS-10090,FUR-TA-10002855,615,1024
1990,09/11/20,13/11/20,Standard Class,AS-10090,OFF-EN-10000781,13,26
1991,09/11/20,13/11/20,Standard Class,AS-10090,OFF-PA-10002160,9,17
1992,24/02/22,28/02/22,Standard Class,CB-12415,OFF-BI-10004970,4,5
1993,25/06/22,02/07/22,Standard Class,ML-17755,OFF-LA-10003923,43,71
1994,25/06/22,02/07/22,Standard Class,ML-17755,OFF-AR-10002257,4,5
1995,25/06/22,02/07/22,Standard Class,ML-17755,OFF-FA-10004395,9,11
1996,02/12/22,04/12/22,Second Class,JS-16030,OFF-AP-10002534,236,295
1997,02/12/22,04/12/22,Second Class,JS-16030,FUR-FU-10004020,7,9
1998,06/02/19,09/02/19,First Class,ND-18460,OFF-LA-10002787,11,15
1999,06/02/19,09/02/19,First Class,ND-18460,TEC-PH-10003645,129,162
2000,06/02/19,09/02/19,First Class,ND-18460,TEC-PH-10001615,87,145
2001,11/04/22,18/04/22,Standard Class,LW-17215,TEC-AC-10001767,100,200
2002,11/04/22,18/04/22,Standard Class,LW-17215,OFF-AR-10001221,21,42
2003,25/12/22,28/12/22,Second Class,JW-15955,OFF-ST-10000563,77,96
2004,25/12/22,28/12/22,Second Class,JW-15955,FUR-CH-10001146,274,304
2005,11/04/22,18/04/22,Standard Class,SC-20050,OFF-BI-10004738,7,11
2006,31/12/19,04/01/20,Standard Class,RW-19630,OFF-AR-10000034,15,30
2007,31/12/19,04/01/20,Standard Class,RW-19630,TEC-AC-10000290,43,48
2008,03/08/22,04/08/22,First Class,CM-12190,FUR-BO-10003034,128,183
2009,15/11/19,21/11/19,Standard Class,JF-15190,OFF-AR-10001315,4,4
2010,15/11/19,21/11/19,Standard Class,JF-15190,OFF-AP-10002118,200,333
2011,15/11/19,21/11/19,Standard Class,JF-15190,OFF-PA-10002137,20,25
2012,11/12/20,11/12/20,Same Day,SC-20800,TEC-AC-10001606,112,160
2013,11/12/20,11/12/20,Same Day,SC-20800,OFF-ST-10000943,23,46
2014,18/09/21,23/09/21,Standard Class,AM-10705,FUR-CH-10001854,246,351
2015,18/09/21,23/09/21,Standard Class,AM-10705,OFF-PA-10000533,12,13
2016,18/09/21,23/09/21,Standard Class,AM-10705,OFF-ST-10003716,720,900
2017,19/03/20,23/03/20,Standard Class,BK-11260,OFF-BI-10000088,14,18
2018,19/03/20,23/03/20,Standard Class,BK-11260,OFF-LA-10000240,12,15
2019,19/03/20,23/03/20,Standard Class,BK-11260,OFF-SU-10001165,27,33
2020,19/03/20,23/03/20,Standard Class,BK-11260,OFF-PA-10002749,36,40
2021,19/09/21,21/09/21,First Class,RH-19510,OFF-ST-10001490,1124,1606
2022,19/09/21,21/09/21,First Class,RH-19510,OFF-PA-10002377,9,17
2023,19/09/21,21/09/21,First Class,RH-19510,OFF-BI-10004826,25,50
2024,19/09/21,21/09/21,First Class,RH-19510,FUR-CH-10004675,436,872
2025,20/08/22,22/08/22,Second Class,GM-14500,OFF-BI-10002867,191,239
2026,13/03/20,15/03/20,First Class,MC-17275,FUR-BO-10004409,128,142
2027,08/09/21,10/09/21,Second Class,VM-21685,OFF-BI-10002225,20,33
2028,08/09/21,10/09/21,Second Class,VM-21685,OFF-BI-10001989,54,67
2029,26/11/20,30/11/20,Standard Class,GP-14740,OFF-BI-10000343,12,15
2030,26/11/20,30/11/20,Standard Class,GP-14740,OFF-ST-10001172,84,105
2031,26/11/20,30/11/20,Standard Class,GP-14740,OFF-BI-10003707,43,61
2032,26/11/20,30/11/20,Standard Class,GP-14740,OFF-PA-10001274,5,11
2033,09/12/21,13/12/21,Standard Class,GB-14530,OFF-PA-10002250,7,9
2034,09/12/21,13/12/21,Standard Class,GB-14530,OFF-AR-10000475,5,9
2035,25/09/22,29/09/22,Standard Class,CT-11995,OFF-BI-10002976,6,8
2036,25/09/22,29/09/22,Standard Class,CT-11995,FUR-CH-10003061,135,270
2037,23/01/20,27/01/20,Standard Class,CW-11905,OFF-PA-10002893,15,29
2038,23/01/20,27/01/20,Standard Class,CW-11905,OFF-LA-10003077,13,15
2039,18/06/20,23/06/20,Standard Class,SN-20560,OFF-PA-10001661,11,12
2040,18/06/20,23/06/20,Standard Class,SN-20560,OFF-BI-10004656,4,5
2041,18/06/20,23/06/20,Standard Class,SN-20560,OFF-BI-10003707,8,9
2042,18/06/20,23/06/20,Standard Class,SN-20560,FUR-FU-10004973,60,75
